valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,date,expName,psychopyVersion,OS,frameRate
-0.262172285,1.1198,-0.121722846,1.6621,0,233,233,350,1,498_305b74cdc4784d9d25e72724302e5402def70177ea31ae7e25fab66b_edges.jpg,3.04762,-0.444444,edges,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
1.151685393,1.0569,1.161048689,1.609,0,234,234,449,1,709_69c01dcde028a2a1a913f1a2a5026ae1748484f75c89217a040c6791_circblurext.jpg,1.432444,-0.01935732,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.383895131,1.7729,-0.31835206,2.2696,0,235,235,59,1,137_0e6a04243c0a42a5e2528a2d181255ca2a4b7bd6e7978c5c2059c69f_circblurext.jpg,-0.95238,2.095236,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
0.524344569,1.0404,-0.365168539,2.3762,0,236,236,38,1,82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_edges.jpg,2.022756,0.505688,edges,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
1.011235955,3.4813,-0.889513109,3.9305,0,237,237,411,1,687_e3b018945792a574962235c88c553b7c318c75eec2596478e8a7b877_blur.jpg,3.63918,-0.42586,blurring,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.056179775,1.0855,-0.411985019,1.853,0,238,238,353,1,498_305b74cdc4784d9d25e72724302e5402def70177ea31ae7e25fab66b_circblurext.jpg,3.04762,-0.444444,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
0.646067416,0.9644,0.31835206,1.5963,0,239,239,164,1,361_b5541309527dc3c2422f45a95ebb0ed32005e6fe10d0489a1ff1fbdc_edges.jpg,-3.987612,-0.2516452,edges,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
1.338951311,1.0364,1.245318352,1.5344,0,240,240,390,1,663_aaf52107fe3a86392530d88b34e86f9d2b6820714cad98d1e3c2cb67_orig.jpg,2.58766,0.0918696,original,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
0.833333333,1.0476,0.346441948,1.7911,0,241,241,231,1,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_blur.jpg,3.5873,-0.444444,blurring,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
0.458801498,0.8412,0.43071161,1.3926,0,242,242,215,1,394_8e3a0cb945144d53bd1ace04b6256237ed9dcbbd9cb83f8a4886b0e6_circblurext.jpg,-2.593884,2.651956,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.552434457,1.1274,-0.486891386,2.3103,0,243,243,253,1,416_5eb54976bb41ce2a6d129ef985f792e716f010fb9b69b15f50f5d2db_bw.jpg,-2.58766,2.602972,blackwhite,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-3.492509363,1.6098,3.155430712,2.259,0,244,244,322,1,460_e06b3af7ff2f2bfb5f9b6e3d5dc25b9aaa40b84823fac8fd934621bd_circblurint.jpg,-3.430992,-1.607468,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
2.593632959,1.1126,2.593632959,1.5901,0,245,245,229,1,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_bw.jpg,3.5873,-0.444444,blackwhite,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
2.116104869,1.045,2.509363296,1.6387,0,246,246,35,1,60_ad52063167538de24f94d7dfd04808cb94cf8f426c40871d2f126505_circblurext.jpg,2.158732,0.0,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
0.79588015,0.9922,0.571161049,1.706,0,247,247,219,1,396_208259ea431d47bb7f3946213eb099834eb119756ce304ad473d4d9f_blur.jpg,2.857144,-0.3809524,blurring,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
2.050561798,2.7676,2.387640449,3.6316,0,248,248,42,1,92_5d20d78a8e57e628c6930676473a4e0a485e715841efd6286c660020_orig.jpg,2.126984,0.0,original,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
2.228464419,1.1209,2.312734082,1.7046,0,249,249,341,1,492_a1a4d288d3bc486c83c3b6a835c42891989f5ba781633932298a7676_circblurext.jpg,3.406892,-0.44522,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
0.608614232,1.3917,-1.235955056,1.9088,0,250,250,508,1,855_66d893451dfd1e7615132071c6c8a82b02dc2b37781cd89400883b26_circblurint.jpg,2.69484,0.2143624,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
1.451310861,1.1975,0.674157303,2.0365,0,251,251,16,1,39_2fafccaa4dc69045a05845f59c6b3cd2edcf7e0e0c108b24e553afe0_circblurint.jpg,2.022756,0.463548,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-1.264044944,3.4328,0.543071161,4.0468,0,252,252,166,1,361_b5541309527dc3c2422f45a95ebb0ed32005e6fe10d0489a1ff1fbdc_circblurint.jpg,-3.987612,-0.2516452,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.449438202,1.0093,-0.421348315,1.5531,0,253,253,153,1,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_blur.jpg,2.910052,0.3439152,blurring,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.149812734,1.7842,0.102996255,2.3762,0,254,254,328,1,468_8b69b13120daebadd8a4a3166e1419f2404395cba231307a4efa9fde_circblurint.jpg,2.031744,0.2539684,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.365168539,1.2269,0.524344569,2.2984,0,255,255,432,1,694_f80f33613b268beffd6c044537cf3b44a84683d6e889bc37b8e9c34b_orig.jpg,-0.3785616,3.34728,original,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
0.786516854,1.8575,0.739700375,2.4413,0,256,256,217,1,396_208259ea431d47bb7f3946213eb099834eb119756ce304ad473d4d9f_bw.jpg,2.857144,-0.3809524,blackwhite,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.383895131,1.4165,-0.47752809,2.753,0,257,257,425,1,692_e3e3bf88684fbbcdb9849a4147f9e2fcd39b0f083554a829aca4e9fa_circblurext.jpg,-0.44522,3.135888,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.458801498,1.0485,-0.327715356,1.641,0,258,258,443,1,700_59cb565f134f1afd066d7b6d936c6511b7cb76de0e9cbb5ce15124ad_circblurext.jpg,0.0,0.0,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.009363296,1.0571,-0.271535581,1.604,0,259,259,292,1,442_7449d79dae5d652af9b2429872cabdef938646ba024db2f431b3b28d_circblurint.jpg,1.619048,0.126984,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.177902622,1.4039,-0.346441948,2.0498,0,260,260,515,1,858_2f6539ee36aba48c38dc716d4f7c3ae93367d6ddf23ab41745d4172c_circblurext.jpg,0.0623832,0.176752,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.299625468,1.2591,-0.47752809,1.8431,0,261,261,559,1,1022_cf035e583d41a856836f8b0ae314ecbe79dffd9e40ef6a08cc26028f_bw.jpg,-0.2516452,3.05846,blackwhite,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.290262172,1.0088,-0.262172285,1.5361,0,262,262,597,1,1239_cee00457f4cfb76a407b12fd5ad714d440a4614c1e5467ee16caf618_blur.jpg,-0.03174604,0.190476,blurring,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.402621723,0.9907,-0.374531835,1.526,0,263,263,419,1,692_7d7eaf20e6de8956f0fca7500ace97a8599aa8b605a7d690cdb28724_circblurext.jpg,-2.063492,-1.26984,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.486891386,1.4533,-0.355805243,2.3728,0,264,264,440,1,700_59cb565f134f1afd066d7b6d936c6511b7cb76de0e9cbb5ce15124ad_edges.jpg,0.0,0.0,edges,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
1.38576779,1.321,1.488764045,1.9346,0,265,265,277,1,440_9bf7e8609729bf888835168834da6c3ff30b75d0d4f36e2ee6918bcc_bw.jpg,-2.284164,2.710028,blackwhite,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.271535581,0.9917,-0.486891386,1.5206,0,266,266,65,1,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_circblurext.jpg,2.222224,0.0,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
