valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,date,expName,psychopyVersion,OS,frameRate
-1.451310576,2.9713,-0.402621151,3.7292,0,64,64,209,1,381_5935a9f9796adce2f1539af6c75bcdc0c80d847a2ce9b77cf59b7672_circblurext.jpg,-1.327432,-0.442476,circularblurringext,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
-1.498126769,1.9084,-1.310861137,2.7525,0,65,65,290,1,442_7449d79dae5d652af9b2429872cabdef938646ba024db2f431b3b28d_edges.jpg,1.619048,0.126984,edges,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
1.516853933,2.7202,1.423221545,3.6563,0,66,66,36,1,82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_orig.jpg,2.022756,0.505688,original,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
-2.546816194,2.088,-2.743445407,3.1365,0,67,67,406,1,686_6745b57686ad5d1bd6cf3e7ed5bc0243a154f8939e88e30321dfcfdb_circblurint.jpg,-1.523808,3.650792,circularblurringint,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
0.945693455,1.706,1.132959944,217.7862,0,68,68,6,1,28_6318543b74eeb646a1735477ebc023fdc9ac3849bc0db1957c272a26_orig.jpg,2.811244,-0.74584,original,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
0.786516854,3.5666,0.62734111,5.1693,0,69,69,498,1,854_081a8409e4d6d10923b2dedcc16a3fca405fcd602e55a20d84cac69d_orig.jpg,3.088264,1.21538,original,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
1.30149927,2.1398,1.217229607,2.8697,0,70,70,449,1,709_69c01dcde028a2a1a913f1a2a5026ae1748484f75c89217a040c6791_circblurext.jpg,1.432444,-0.01935732,circularblurringext,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
-0.505617978,3.6519,-0.037452612,4.5876,0,71,71,558,1,1022_cf035e583d41a856836f8b0ae314ecbe79dffd9e40ef6a08cc26028f_orig.jpg,-0.2516452,3.05846,original,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
-0.814606742,2.9668,-0.159175744,3.7548,0,72,72,155,1,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_circblurext.jpg,2.910052,0.3439152,circularblurringext,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
-0.833333048,4.4619,-0.599250365,5.3178,0,73,73,585,1,1225_59c67a821456f2cce3e5acf66d7f00076bd02caffc984c1eb0df794e_blur.jpg,-0.444444,3.809524,blurring,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
0.917603568,5.209,-0.636703834,6.3173,0,74,74,566,1,1037_e2eb929a6de79a63ce6cfe5321fcb74a203b134e4094932d90b01d99_edges.jpg,2.651956,0.0,edges,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
1.460674157,16.1602,0.41198559,16.9509,0,75,75,231,1,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_blur.jpg,3.5873,-0.444444,blurring,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
1.06741573,1.7539,0.26217257,2.7161,0,76,76,182,1,369_98db62a1bdabfd1bc551180da6658005b461585cd21614633cf76470_edges.jpg,2.190476,-0.03174604,edges,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
1.18913972,1.9702,0.655430997,3.2662,0,77,77,580,1,1061_665178b9cb0bc869cc2e2b68def4838db04e66f9531098fb75875a09_circblurint.jpg,0.3492064,-0.3174604,circularblurringint,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
-0.833333048,2.5655,-0.58988764,3.5917,0,78,78,405,1,686_6745b57686ad5d1bd6cf3e7ed5bc0243a154f8939e88e30321dfcfdb_blur.jpg,-1.523808,3.650792,blurring,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
0.458801784,4.6583,0.252808989,5.5437,0,79,79,550,1,1010_06d15f44b979c086561137000ec070ba4cd479856f92840a7850b2bf_circblurint.jpg,0.189786,-0.189786,circularblurringint,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
-1.385767219,2.2023,-0.674157303,2.8991,0,80,80,345,1,494_5c6c3b85a2734a43c24bfe337d42ffcc82b7347227804d01c784cef4_blur.jpg,0.03871468,0.0,blurring,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
-1.966292135,1.7015,-1.451310576,4.2564,0,81,81,12,1,39_2fafccaa4dc69045a05845f59c6b3cd2edcf7e0e0c108b24e553afe0_orig.jpg,2.022756,0.463548,original,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
0.543071447,46.78,0.62734111,48.8164,0,82,82,363,1,508_a7a9519cdc7aad6844030f4e6cd96cffd1b9c49b71e20ea52789bda2_blur.jpg,-3.000388,-1.29694,blurring,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
-1.179775281,25.9956,-0.739699803,26.7889,0,83,83,296,1,449_9c1e990a3480e5b51430fe76b0188e69ba2468fd6a866b88b2d0dd75_edges.jpg,0.095238,0.03174604,edges,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
1.245319495,4.677,0.355805815,5.7065,0,84,84,546,1,1010_06d15f44b979c086561137000ec070ba4cd479856f92840a7850b2bf_orig.jpg,0.189786,-0.189786,original,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
-2.406366755,2.5311,-1.488764045,3.4777,0,85,85,419,1,692_7d7eaf20e6de8956f0fca7500ace97a8599aa8b605a7d690cdb28724_circblurext.jpg,-2.063492,-1.26984,circularblurringext,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
-0.271535295,8.4951,-0.674157303,9.2541,0,86,86,221,1,396_208259ea431d47bb7f3946213eb099834eb119756ce304ad473d4d9f_circblurext.jpg,2.857144,-0.3809524,circularblurringext,JOMO20,2022-04-25_20h06.38.880,ratings,2022.1.1,Win32,31.24414172
